IdSensore	Tipologia	Unità DiMisura	IdStazione	NomeStazione	Quota	Provincia	DataStart	DataStop	Storico	UTM_Nord	UTM_Est	lng	lat	location
11670	Velocità Vento	m/s	999	Laveno-Mombello Poggio S.Elsa	950	VA	16/07/2003		N	5084222	471939	8.638185708619893	45.91099372061516	(45.91099372061516, 8.638185708619893)
19108	Direzione Vento	°	596	Osio Sotto	182	BG	30/01/2014		N	5052072	547691	9.611737821812373	45.62055567939559	(45.62055567939559, 9.611737821812373)
5940	Precipitazione	mm	559	Somma Lombardo	210	VA	20/03/2000		N	5055150	477613	8.71269145828479	45.649537127292405	(45.649537127292405, 8.71269145828479)
14280	Precipitazione	mm	1347	Barzio Piani di Bobbio	1713	LC	14/10/2012		N	5089669	538832	9.50113070001856	45.95949319076256	(45.95949319076256, 9.50113070001856)
19009	Direzione Vento	°	620	Milano v.Brera	122	MI	25/03/2014		N	5035365	514782	9.189110383708842	45.47165629324304	(45.47165629324304, 9.189110383708842)
8147	Livello Idrometrico	cm	882	Montodine ponte	63	CR	06/07/2000		N	5014643	555776	9.71119063801226	45.28307307128212	(45.28307307128212, 9.71119063801226)
10469	Temperatura	°C	1266	Bertonico	65	LO	03/03/2009		N	5009105	552297	9.666250375296032	45.23349364130374	(45.23349364130374, 9.666250375296032)
19442	Umidità Relativa	%	1659	Mornico al Serio campo sportivo	162	BG	14/04/2017		N	5049158	562551	9.801958293333914	45.593149797512346	(45.593149797512346, 9.801958293333914)
14275	Direzione Vento	°	1347	Barzio Piani di Bobbio	1713	LC	14/10/2012		N	5089669	538832	9.50113070001856	45.95949319076256	(45.95949319076256, 9.50113070001856)
6795	Temperatura	°C	653	Brescia v.Ziziola	125	BS	17/10/1997		N	5040836	595170	10.218463502801265	45.51455919056731	(45.51455919056731, 10.218463502801265)
14501	Umidità Relativa	%	1371	Brembilla	468	BG	19/03/2013		N	5073646	547333	9.609252582119412	45.8147522883702	(45.8147522883702, 9.609252582119412)
7029	Temperatura	°C	687	Ferno	215	VA	05/11/2006		N	5051773	481053	8.756970445453431	45.61924377994763	(45.61924377994763, 8.756970445453431)
2415	Umidità Relativa	%	130	Brescia ITAS Pastori	149	BS	01/01/1995		N	5042175	598502	10.261382196949356	45.526145786352885	(45.526145786352885, 10.261382196949356)
9036	Altezza Neve	cm	1213	Mezzoldo Ronchi	988	BG	01/01/2004	01/08/2012	S	5095843	551256	9.662116265413852	46.014242239439035	(46.014242239439035, 9.662116265413852)
2195	Precipitazione	mm	114	Landriano Cascina Marianna	88	PV	29/09/2005		N	5018618	520713	9.264283068301966	45.32076231361702	(45.32076231361702, 9.264283068301966)
14759	Livello Idrometrico	cm	1549	Darfo Boario Terme Cav. Vittorio Veneto	205	BS	02/07/2015		N	5081001	591075	10.173583687176228	45.87654905446871	(45.87654905446871, 10.173583687176228)
32401	Temperatura	°C	1680	Vilminore di Scalve Presolana	1856	BG	15/11/2017		N	5092483	580679	10.041578002405918	45.98117244427475	(45.98117244427475, 10.041578002405918)
11846	Direzione Vento	°	142	Caiolo	274	SO	09/03/2012		N	5111566	561195	9.792518875272254	46.15492316813672	(46.15492316813672, 9.792518875272254)
19059	Velocità Vento	m/s	525	Corsico	119	MI	31/10/2013		N	5031403	507619	9.097410841871474	45.43610851009912	(45.43610851009912, 9.097410841871474)
6723	Precipitazione	mm	644	Vigevano v.Petrarca	107	PV	24/01/2004	09/10/2013	S	5019220	489053	8.860310253579987	45.326401500542325	(45.326401500542325, 8.860310253579987)
6834	Temperatura	°C	657	Lonato del Garda	180	BS	01/01/1990		N	5035536	615762	10.480772043571283	45.463753136210265	(45.463753136210265, 10.480772043571283)
4008	Precipitazione	mm	140	Motta Visconti SMR	100	MI	15/05/2003		N	5014273	499103	8.988562726793255	45.281956197427846	(45.281956197427846, 8.988562726793255)
2146	Temperatura	°C	111	Cassina Valsassina Moggio	1234	LC	01/01/2002		N	5084512	538583	9.497502220579186	45.91309369355323	(45.91309369355323, 9.497502220579186)
8220	Temperatura	°C	897	Busto Arsizio v.Rossini	242	VA	26/03/2003		N	5052553	486271	8.823878375134557	45.6263872574559	(45.6263872574559, 8.823878375134557)
2001	Temperatura	°C	100	Milano Lambrate	120	MI	29/06/2001		N	5038171	520120	9.257515399681068	45.49677982403948	(45.49677982403948, 9.257515399681068)
19008	Velocità Vento	m/s	620	Milano v.Brera	122	MI	25/03/2014		N	5035365	514782	9.189110383708842	45.47165629324304	(45.47165629324304, 9.189110383708842)
14205	Altezza Neve	cm	1343	Lanzada Passo Marinelli	3032	SO	13/10/2012		N	5133321	570414	9.915147774061634	46.34980205020121	(46.34980205020121, 9.915147774061634)
6432	Radiazione Globale	W/m²	596	Osio Sotto	182	BG	04/04/2000		N	5052072	547691	9.611737821812373	45.62055567939559	(45.62055567939559, 9.611737821812373)
14279	Altezza Neve	cm	1347	Barzio Piani di Bobbio	1713	LC	15/10/2012		N	5089669	538832	9.50113070001856	45.95949319076256	(45.95949319076256, 9.50113070001856)
14182	Direzione Vento	°	1342	Ponte in Valtellina Lago Reguzzo	2440	SO	13/10/2012		N	5105228	574978	9.969993307685913	46.09651166584453	(46.09651166584453, 9.969993307685913)
8101	Livello Idrometrico	cm	849	Borgoforte SS 12	18	MN	01/01/1998		N	4989487	638276	10.755816426143896	45.0453426917665	(45.0453426917665, 10.755816426143896)
6137	Velocità Vento	m/s	513	Trezzo sull'Adda	199	MI	22/02/2001		N	5051253	539618	9.50812248390592	45.61369175877737	(45.61369175877737, 9.50812248390592)
2190	Radiazione Globale	W/m²	114	Landriano Cascina Marianna	88	PV	29/09/2005		N	5018618	520713	9.264283068301966	45.32076231361702	(45.32076231361702, 9.264283068301966)
5927	Precipitazione	mm	572	Morbegno v.Cortivacci	262	SO	29/09/1998	29/09/2015	S	5108901	543736	9.566179893984474	46.132282960003735	(46.132282960003735, 9.566179893984474)
32238	Umidità Relativa	%	856	Fortunago	501	PV	01/08/2016		N	4973248	515391	9.19498278361842	44.91249258331864	(44.91249258331864, 9.19498278361842)
5920	Temperatura	°C	503	Milano P.zza Zavattari	122	MI	01/01/1989		N	5035847	511082	9.141786267186658	45.47606340509791	(45.47606340509791, 9.141786267186658)
9028	Temperatura	°C	1202	Vercana	980	CO	01/01/2004		N	5114303	525058	9.324676976148888	46.18184257309385	(46.18184257309385, 9.324676976148888)
2098	Radiazione Globale	W/m²	107	Sondrio Fond.Fojanini	307	SO	05/03/2001		N	5112796	565505	9.848500587178327	46.16559148475932	(46.16559148475932, 9.848500587178327)
14317	Temperatura	°C	823	Piazza Brembana vivaio	510	BG	21/10/2012		N	5088280	552145	9.672774505299234	45.94610999784736	(45.94610999784736, 9.672774505299234)
5990	Direzione Vento	°	584	Bergamo v.Garibaldi	249	BG	23/11/1994	14/04/2010	S	5060449	551482	9.66124914606551	45.69568034432694	(45.69568034432694, 9.66124914606551)
2201	Umidità Relativa	%	115	Ispra tetto	193	VA	24/09/2003	01/08/2012	S	5073482	470058	8.614601410385973	45.8142505176502	(45.8142505176502, 8.614601410385973)
9084	Livello Idrometrico	cm	1205	Molteno Cimitero	278	LC	01/01/2004		N	5069985	523872	9.30709688159315	45.78301246418984	(45.78301246418984, 9.30709688159315)
8021	Precipitazione	mm	846	Edolo Pantano d`Avio	2108	BS	01/02/1995		N	5114768	613679	10.472817754713557	46.1770002163179	(46.1770002163179, 10.472817754713557)
6184	Umidità Relativa	%	513	Trezzo sull'Adda	199	MI	22/02/2001		N	5051253	539618	9.50812248390592	45.61369175877737	(45.61369175877737, 9.50812248390592)
14224	Precipitazione	mm	1343	Lanzada Passo Marinelli	3032	SO	13/10/2012		N	5133321	570414	9.915147774061634	46.34980205020121	(46.34980205020121, 9.915147774061634)
14584	Radiazione Globale	W/m²	1378	Tignale Oldesio	374	BS	23/07/2013		N	5065781	633895	10.720923575669387	45.73262375727504	(45.73262375727504, 10.720923575669387)
8186	Temperatura	°C	878	Darfo Boario Terme SS 42	205	BS	01/01/2003	13/12/2015	S	5080335	589760	10.156517904580568	45.87072867351144	(45.87072867351144, 10.156517904580568)
14320	Umidità Relativa	%	823	Piazza Brembana vivaio	510	BG	21/10/2012		N	5088280	552145	9.672774505299234	45.94610999784736	(45.94610999784736, 9.672774505299234)
19126	Direzione Vento	°	1264	Sondrio v.Paribelli	290	SO	24/01/2014		N	5113073	567873	9.879209924469903	46.167852440665115	(46.167852440665115, 9.879209924469903)
11656	Velocità Vento	m/s	136	Persico Dosimo	44	CR	14/05/1994		N	5001673	583213	10.058815853817418	45.16362871220641	(45.16362871220641, 10.058815853817418)
19374	Radiazione Globale	W/m²	620	Milano v.Brera	122	MI	08/07/2016		N	5035365	514782	9.189110383708842	45.47165629324304	(45.47165629324304, 9.189110383708842)
8103	Precipitazione	mm	851	Treviso Bresciano Cavacca	1147	BS	01/01/1998		N	5064493	616659	10.49916508690631	45.724156472747715	(45.724156472747715, 10.49916508690631)
2247	Radiazione Globale	W/m²	117	Edolo Ist.Meneghini	699	BS	21/07/1998	16/11/2011	S	5114436	602920	10.333392938696818	46.17572375017687	(46.17572375017687, 10.333392938696818)
8138	Temperatura	°C	875	Bagolino Valle Dorizzo	1226	BS	06/06/2001	14/11/2012	S	5081485	612286	10.446939834207004	45.877770447155235	(45.877770447155235, 10.446939834207004)
32262	Umidità Relativa	%	833	Gerola Alta Pescegallo	1875	SO	27/10/2016		N	5097116	544202	9.571116796075925	46.0261906266171	(46.0261906266171, 9.571116796075925)
14253	Precipitazione	mm	1346	Campodolcino Alpe Motta	1880	SO	17/10/2012		N	5141127	528341	9.368831613649158	46.42312127327754	(46.42312127327754, 9.368831613649158)
5916	Precipitazione	mm	614	Rodano	112	MI	01/01/1999		N	5035511	527631	9.353497140155191	45.47258002819812	(45.47258002819812, 9.353497140155191)
19101	Velocità Vento	m/s	586	Costa Volpino	192	BG	24/01/2014		N	5075429	585212	10.09706172418631	45.82715793876258	(45.82715793876258, 10.09706172418631)
8198	Temperatura	°C	911	Lambrugo	273	CO	06/03/2003		N	5067627	519009	9.244445639464647	45.76194001111627	(45.76194001111627, 9.244445639464647)
5922	Temperatura	°C	571	Bormio	1225	SO	01/11/1993	04/10/2016	S	5147136	605598	10.375432759159036	46.46952397132585	(46.46952397132585, 10.375432759159036)
19047	Direzione Vento	°	687	Ferno	215	VA	11/11/2013		N	5051773	481053	8.756970445453431	45.61924377994763	(45.61924377994763, 8.756970445453431)
5946	Precipitazione	mm	552	Varese v.Vidoletti	425	VA	24/05/1999		N	5075945	484773	8.80392612667495	45.83690077655548	(45.83690077655548, 8.80392612667495)
14390	Direzione Vento	°	100	Milano Lambrate	120	MI	15/11/2012		N	5038171	520120	9.257515399681068	45.49677982403948	(45.49677982403948, 9.257515399681068)
6597	Umidità Relativa	%	501	Milano v.Marche	129	MI	21/03/2002		N	5038105	514918	9.190933555313624	45.49631644365102	(45.49631644365102, 9.190933555313624)
11667	Velocità Vento	m/s	848	Livigno La Vallaccia	2660	SO	20/01/2003		N	5147768	591251	10.188728513795667	46.47730494291044	(46.47730494291044, 10.188728513795667)
9786	Radiazione Globale	W/m²	847	Carona Carisole	1954	BG	01/01/1995		N	5098634	561423	9.793799590056548	46.03852339399498	(46.03852339399498, 9.793799590056548)
11665	Velocità Vento	m/s	846	Edolo Pantano d`Avio	2108	BS	01/01/2003		N	5114768	613679	10.472817754713557	46.1770002163179	(46.1770002163179, 10.472817754713557)
9320	Direzione Vento	°	625	Casalmaggiore	23	CR	20/01/2004	21/02/2007	S	4981793	612537	10.427376916159512	44.980660403835316	(44.980660403835316, 10.427376916159512)
8104	Temperatura	°C	851	Treviso Bresciano Cavacca	1147	BS	01/01/1998		N	5064493	616659	10.49916508690631	45.724156472747715	(45.724156472747715, 10.49916508690631)
11659	Velocità Vento	m/s	212	Canzo	1233	CO	26/11/2008		N	5077224	524701	9.318132023436622	45.84813790508536	(45.84813790508536, 9.318132023436622)
19044	Direzione Vento	°	557	Lonate Pozzolo v.Veneto	204	VA	12/11/2013		N	5048975	479783	8.7407965765392	45.59402351710858	(45.59402351710858, 8.7407965765392)
8180	Temperatura	°C	895	Soncino v. Brescia	87	CR	01/01/2000		N	5027680	569678	9.89027062156689	45.39916876114939	(45.39916876114939, 9.89027062156689)
14110	Direzione Vento	°	147	Cinisello Balsamo Parco Nord	142	MI	13/03/2012		N	5043257	516051	9.20560341214932	45.5426646784016	(45.5426646784016, 9.20560341214932)
9399	Umidità Relativa	%	1222	Cavargna	1100	CO	17/12/2008		N	5104225	508568	9.110834411077645	46.09154660527014	(46.09154660527014, 9.110834411077645)
8133	Temperatura	°C	819	Lozio	994	BS	21/11/2001		N	5092660	597684	10.261102117170282	45.98055370544061	(45.98055370544061, 10.261102117170282)
4064	Velocità Vento	m/s	147	Cinisello Balsamo Parco Nord	142	MI	30/05/2002		N	5043257	516051	9.20560341214932	45.5426646784016	(45.5426646784016, 9.20560341214932)
8585	Umidità Relativa	%	999	Laveno-Mombello Poggio S.Elsa	950	VA	23/06/1999		N	5084222	471939	8.638185708619893	45.91099372061516	(45.91099372061516, 8.638185708619893)
14742	Temperatura	°C	1546	Rho Scalo Fiorenza - Prato	143	MI	24/02/2015		N	5040479	506867	9.087923300302434	45.51781084679456	(45.51781084679456, 9.087923300302434)
9024	Temperatura	°C	1221	Casnigo Campo Sportivo	501	BG	18/02/2004		N	5075977	568047	9.876177757774837	45.83399769226135	(45.83399769226135, 9.876177757774837)
6994	Umidità Relativa	%	679	Valmadrera v.Pozzi	247	LC	02/02/2006		N	5076576	527307	9.351658166127958	45.842207261022544	(45.842207261022544, 9.351658166127958)
9818	Radiazione Globale	W/m²	671	Mantova Tridolino	22	MN	30/12/2004		N	5001664	646147	10.859263911962309	45.153319585785574	(45.153319585785574, 10.859263911962309)
14038	Radiazione Globale	W/m²	836	Aprica	1950	SO	27/02/2012		N	5109097	588704	10.148256664341748	46.1296816331299	(46.1296816331299, 10.148256664341748)
11988	Livello Idrometrico	cm	1076	Chiavenna Inferno	403	SO	13/01/2012		N	5130276	528984	9.37652772232262	46.3254397805223	(46.3254397805223, 9.37652772232262)
32384	Altezza Neve	cm	1382	Veddasca Monte Cadrigna	1302	VA	07/11/2017		N	5102054	482122	8.768815132883134	46.07182707589298	(46.07182707589298, 8.768815132883134)
9097	Precipitazione	mm	1216	Valbondione	1784	BG	01/12/2000		N	5101745	580328	10.038606996418281	46.064560809857326	(46.064560809857326, 10.038606996418281)
10574	Precipitazione	mm	1273	Val Masino Bagni	1191	SO	15/07/2011		N	5121270	545980	9.596430583118106	46.24345094940859	(46.24345094940859, 9.596430583118106)
14095	Velocità Vento	m/s	1326	Toscolano-Maderno	70	BS	22/03/2012		N	5054923	626016	10.616881058085147	45.63641191007713	(45.63641191007713, 10.616881058085147)
14119	Precipitazione	mm	1324	Limone sul Garda	75	BS	18/03/2012		N	5074143	639088	10.790041404031163	45.80682631535527	(45.80682631535527, 10.790041404031163)
2488	Radiazione Globale	W/m²	136	Persico Dosimo	44	CR	13/02/2001		N	5001673	583213	10.058815853817418	45.16362871220641	(45.16362871220641, 10.058815853817418)
32236	Velocità Vento	m/s	874	Sarnico v. Roma	197	BG	22/06/2016		N	5057377	574538	9.956880147525977	45.6659359725519	(45.6659359725519, 9.956880147525977)
5935	Temperatura	°C	555	Busto Arsizio v.Magenta	222	VA	25/05/1991		N	5050810	488313	8.850115752092071	45.610736040012604	(45.610736040012604, 8.850115752092071)
14062	Direzione Vento	°	1324	Limone sul Garda	75	BS	13/03/2012		N	5074143	639088	10.790041404031163	45.80682631535527	(45.80682631535527, 10.790041404031163)
8226	Precipitazione	mm	904	Paisco Loveno	816	BS	20/06/2003		N	5103599	600282	10.296934209142101	46.07860776076735	(46.07860776076735, 10.296934209142101)
8099	Livello Idrometrico	cm	815	Arena Po Spessa	64	PV	01/01/1998		N	4994306	527217	9.345938883580919	45.101697434433746	(45.101697434433746, 9.345938883580919)
5938	Precipitazione	mm	557	Lonate Pozzolo v.Veneto	204	VA	05/12/1996		N	5048975	479783	8.7407965765392	45.59402351710858	(45.59402351710858, 8.7407965765392)
5865	Temperatura	°C	596	Osio Sotto	182	BG	04/04/2000		N	5052072	547691	9.611737821812373	45.62055567939559	(45.62055567939559, 9.611737821812373)
9321	Velocità Vento	m/s	625	Casalmaggiore	23	CR	20/01/2004	21/02/2007	S	4981793	612537	10.427376916159512	44.980660403835316	(44.980660403835316, 10.427376916159512)
8227	Temperatura	°C	904	Paisco Loveno	816	BS	20/06/2003		N	5103599	600282	10.296934209142101	46.07860776076735	(46.07860776076735, 10.296934209142101)
2205	Direzione Vento	°	115	Ispra tetto	193	VA	26/10/2001	01/08/2012	S	5073482	470058	8.614601410385973	45.8142505176502	(45.8142505176502, 8.614601410385973)
8692	Precipitazione	mm	866	Paderno Dugnano Palazzolo	168	MI	07/02/2006	24/11/2014	S	5047708	512402	9.158975133893636	45.58280270109661	(45.58280270109661, 9.158975133893636)
2200	Temperatura	°C	115	Ispra tetto	193	VA	24/09/2003	01/08/2012	S	5073482	470058	8.614601410385973	45.8142505176502	(45.8142505176502, 8.614601410385973)
9012	Temperatura	°C	1238	Val Masino S.Martino	943	SO	01/01/2004		N	5121068	548737	9.632170040598265	46.24144091719049	(46.24144091719049, 9.632170040598265)
14565	Livello Idrometrico	cm	1377	Capo di Ponte v.Bona	366	BS	28/03/2013		N	5098299	603849	10.341897414828217	46.03038681387158	(46.03038681387158, 10.341897414828217)
9022	Temperatura	°C	1236	Porlezza Ponte Cuccio	304	CO	08/01/2004	13/12/2012	S	5098356	510909	9.140982638323736	46.038690973051786	(46.038690973051786, 9.140982638323736)
9108	Precipitazione	mm	1201	Canevino	455	PV	01/01/2004		N	4975743	521751	9.275661821158812	44.93478645163143	(44.93478645163143, 9.275661821158812)
10556	Radiazione Globale	W/m²	554	Saronno v.Santuario	212	VA	06/07/2010		N	5052520	503123	9.04006309067821	45.626218960836006	(45.626218960836006, 9.04006309067821)
9396	Umidità Relativa	%	1201	Canevino	455	PV	17/12/2008		N	4975743	521751	9.275661821158812	44.93478645163143	(44.93478645163143, 9.275661821158812)
2096	Temperatura	°C	107	Sondrio Fond.Fojanini	307	SO	29/01/2001		N	5112796	565505	9.848500587178327	46.16559148475932	(46.16559148475932, 9.848500587178327)
11655	Velocità Vento	m/s	134	Corzano Bargnano	93	BS	03/05/1998		N	5031659	581271	10.039027376964667	45.43372847020967	(45.43372847020967, 10.039027376964667)
14784	Direzione Vento	°	1555	Manerba del Garda Dusano	73	BS	09/05/2017		N	5044545	622300	10.566619674481315	45.54369941034534	(45.54369941034534, 10.566619674481315)
32363	Radiazione Globale	W/m²	832	Lanzada Palù	2151	SO	12/10/2017		N	5126972	568128	9.884519789844443	46.29290281845888	(46.29290281845888, 9.884519789844443)
8169	Precipitazione	mm	820	Pisogne	842	BS	21/11/2001		N	5074016	589582	10.153049512504378	45.81388865384366	(45.81388865384366, 10.153049512504378)
14004	Direzione Vento	°	1077	Oltre il Colle Zambla	1138	BG	14/10/2013		N	5082261	561209	9.78893967466926	45.891193045896635	(45.891193045896635, 9.78893967466926)
14607	Umidità Relativa	%	1380	Tremezzo	309	CO	18/04/2013		N	5092705	516580	9.214075142242038	45.98771660100418	(45.98771660100418, 9.214075142242038)
4033	Precipitazione	mm	143	Livigno Passo Foscagno	2320	SO	02/06/2002		N	5149692	592662	10.20748854795916	46.49442378267979	(46.49442378267979, 10.20748854795916)
2236	Umidità Relativa	%	116	Ispra prato	193	VA	25/10/2001	15/06/2011	S	5073482	470058	8.614601410385973	45.8142505176502	(45.8142505176502, 8.614601410385973)
11225	Velocità Vento	m/s	1222	Cavargna	1100	CO	11/05/2012		N	5104225	508568	9.110834411077645	46.09154660527014	(46.09154660527014, 9.110834411077645)
8394	Livello Idrometrico	cm	916	Pizzighettone ponte Trento e Trieste	47	CR	01/02/2001		N	5003947	561219	9.779270324494979	45.186348142795026	(45.186348142795026, 9.779270324494979)
2414	Temperatura	°C	130	Brescia ITAS Pastori	149	BS	01/01/1995		N	5042175	598502	10.261382196949356	45.526145786352885	(45.526145786352885, 10.261382196949356)
19419	Radiazione Globale	W/m²	1656	Casalmaggiore campo sportivo	26	CR	28/03/2017		N	4983484	611536	10.41505894979264	44.99603600446388	(44.99603600446388, 10.41505894979264)
5866	Temperatura	°C	582	Bergamo v.S.Giorgio	249	BG	01/01/1989	14/04/2010	S	5058641	552746	9.677286764680007	45.67931285015467	(45.67931285015467, 9.677286764680007)
8196	Temperatura	°C	886	Vigevano SS494	94	PV	18/02/2003		N	5020886	490573	8.879674491227794	45.341419871961165	(45.341419871961165, 8.879674491227794)
5048	Precipitazione	mm	163	Padenghe sul Garda	129	BS	21/04/2004	25/08/2008	S	5040086	617699	10.506631838137002	45.50437040528677	(45.50437040528677, 10.506631838137002)
11843	Direzione Vento	°	137	Rivolta d'Adda Ist. Spallanzani	102	CR	03/04/2012		N	5032417	540720	9.52068900696699	45.444090523311516	(45.444090523311516, 9.52068900696699)
11021	Umidità Relativa	%	1224	Cortenova	456	LC	22/12/2010		N	5094947	529451	9.380396323644733	46.00746283105623	(46.00746283105623, 9.380396323644733)
11159	Direzione Vento	°	1230	San Giacomo Filippo Lago Truzzo	2064	SO	30/09/2011		N	5134156	524616	9.319988190479972	46.36053123729497	(46.36053123729497, 9.319988190479972)
8381	Livello Idrometrico	cm	860	Angera v.le Repubblica	202	VA	24/07/1998	15/12/2011	S	5068671	466871	8.573911118839293	45.77080375800646	(45.77080375800646, 8.573911118839293)
19381	Direzione Vento	°	1651	Morbegno eliporto	230	SO	28/07/2016		N	5109394	545135	9.584336490055616	46.136628659664694	(46.136628659664694, 9.584336490055616)
14241	Precipitazione	mm	1345	Piazzatorre	966	BG	13/10/2012		N	5093546	553689	9.693284786503215	45.99338358665828	(45.99338358665828, 9.693284786503215)
2270	Temperatura	°C	119	San Giovanni Bianco Cornalita	700	BG	07/09/2001		N	5081179	550210	9.647067600267716	45.882345916395245	(45.882345916395245, 9.647067600267716)
14269	Velocità Vento	m/s	1346	Campodolcino Alpe Motta	1880	SO	17/10/2012		N	5141127	528341	9.368831613649158	46.42312127327754	(46.42312127327754, 9.368831613649158)
14248	Direzione Vento	°	1346	Campodolcino Alpe Motta	1880	SO	17/10/2012		N	5141127	528341	9.368831613649158	46.42312127327754	(46.42312127327754, 9.368831613649158)
2006	Precipitazione	mm	100	Milano Lambrate	120	MI	29/06/2001		N	5038171	520120	9.257515399681068	45.49677982403948	(45.49677982403948, 9.257515399681068)
19373	Precipitazione	mm	620	Milano v.Brera	122	MI	11/07/2016		N	5035365	514782	9.189110383708842	45.47165629324304	(45.47165629324304, 9.189110383708842)
2374	Umidità Relativa	%	126	Casatenovo prato	360	LC	26/04/2002	30/10/2017	S	5060979	524066	9.309144812286515	45.70194614072786	(45.70194614072786, 9.309144812286515)
5917	Temperatura	°C	614	Rodano	112	MI	01/01/1999		N	5035511	527631	9.353497140155191	45.47258002819812	(45.47258002819812, 9.353497140155191)
19076	Velocità Vento	m/s	653	Brescia v.Ziziola	125	BS	12/12/2013		N	5040836	595170	10.218463502801265	45.51455919056731	(45.51455919056731, 10.218463502801265)
11140	Radiazione Globale	W/m²	824	Clusone Campo Sportivo	591	BG	29/08/2011	21/07/2015	S	5081860	573451	9.94664890837357	45.88638608740617	(45.88638608740617, 9.94664890837357)
4060	Radiazione Globale	W/m²	147	Cinisello Balsamo Parco Nord	142	MI	30/05/2002		N	5043257	516051	9.20560341214932	45.5426646784016	(45.5426646784016, 9.20560341214932)
19077	Direzione Vento	°	653	Brescia v.Ziziola	125	BS	12/12/2013		N	5040836	595170	10.218463502801265	45.51455919056731	(45.51455919056731, 10.218463502801265)
14159	Direzione Vento	°	140	Motta Visconti SMR	100	MI	21/05/2012		N	5014273	499103	8.988562726793255	45.281956197427846	(45.281956197427846, 8.988562726793255)
14365	Precipitazione	mm	1359	Breno Lago Della Vacca	2410	BS	09/12/2012		N	5090337	611798	10.442716428689312	45.957496834144656	(45.957496834144656, 10.442716428689312)
8172	Precipitazione	mm	877	Bovegno ponte Zigole	572	BS	06/06/2001		N	5070534	598195	10.263176916054862	45.78138358113339	(45.78138358113339, 10.263176916054862)
10373	Precipitazione	mm	687	Ferno	215	VA	13/08/2007		N	5051773	481053	8.756970445453431	45.61924377994763	(45.61924377994763, 8.756970445453431)
2152	Precipitazione	mm	111	Cassina Valsassina Moggio	1234	LC	01/01/2002		N	5084512	538583	9.497502220579186	45.91309369355323	(45.91309369355323, 9.497502220579186)
5857	Precipitazione	mm	594	Bergamo v.Goisis	290	BG	09/07/1996		N	5062715	553620	9.688958745309764	45.715912469852206	(45.715912469852206, 9.688958745309764)
5877	Temperatura	°C	573	Colico	229	LC	06/11/1990		N	5109468	529713	9.384687247651794	46.1381409051264	(46.1381409051264, 9.384687247651794)
2498	Umidità Relativa	%	137	Rivolta d'Adda Ist. Spallanzani	102	CR	09/06/1993		N	5032417	540720	9.52068900696699	45.444090523311516	(45.444090523311516, 9.52068900696699)
8211	Precipitazione	mm	903	Misinto	247	MB	12/03/2003		N	5056428	505172	9.066390001669983	45.661382244292845	(45.661382244292845, 9.066390001669983)
9381	Umidità Relativa	%	1238	Val Masino S.Martino	943	SO	17/12/2008		N	5121068	548737	9.632170040598265	46.24144091719049	(46.24144091719049, 9.632170040598265)
8125	Livello Idrometrico	cm	869	Milano v.Feltre	127	MI	24/07/1998		N	5037597	519436	9.248738238564373	45.49163261583995	(45.49163261583995, 9.248738238564373)
8160	Precipitazione	mm	824	Clusone Campo Sportivo	591	BG	21/11/2001	21/07/2015	S	5081860	573451	9.94664890837357	45.88638608740617	(45.88638608740617, 9.94664890837357)
8117	Livello Idrometrico	cm	863	Lozza Ponte Vedano	276	VA	24/07/1998	26/03/2013	S	5069163	489791	8.868684818029294	45.77595113062985	(45.77595113062985, 8.868684818029294)
14452	Direzione Vento	°	1366	Porlezza torrente	291	CO	12/12/2012		N	5098254	510895	9.140799377952803	46.03777316988709	(46.03777316988709, 9.140799377952803)
14255	Radiazione Globale	W/m²	1346	Campodolcino Alpe Motta	1880	SO	17/10/2012		N	5141127	528341	9.368831613649158	46.42312127327754	(46.42312127327754, 9.368831613649158)
6183	Umidità Relativa	%	614	Rodano	112	MI	01/01/1999		N	5035511	527631	9.353497140155191	45.47258002819812	(45.47258002819812, 9.353497140155191)
9813	Umidità Relativa	%	670	Mantova S.Agnese	22	MN	30/12/2004		N	5002356	641122	10.79556411370788	45.16056833010576	(45.16056833010576, 10.79556411370788)
2147	Umidità Relativa	%	111	Cassina Valsassina Moggio	1234	LC	01/01/2002		N	5084512	538583	9.497502220579186	45.91309369355323	(45.91309369355323, 9.497502220579186)
19154	Direzione Vento	°	629	Crema v.XI febbraio	79	CR	20/11/2013		N	5023885	555127	9.703945513613167	45.366309078194334	(45.366309078194334, 9.703945513613167)
14765	Precipitazione	mm	1553	Mozzanica v.Donizetti	104	BG	13/08/2015		N	5036208	553342	9.682488661964785	45.47736192966103	(45.47736192966103, 9.682488661964785)
19011	Velocità Vento	m/s	559	Somma Lombardo	210	VA	12/11/2013		N	5055150	477613	8.71269145828479	45.649537127292405	(45.649537127292405, 8.71269145828479)
4083	Umidità Relativa	%	150	Pieve San Giacomo	39	CR	04/07/2002		N	4997168	593999	10.195182889569637	45.121730206732785	(45.121730206732785, 10.195182889569637)
4057	Precipitazione	mm	146	Mezzoldo Passo S.Marco	1824	BG	23/05/2003		N	5098490	548644	9.628646994972508	46.038255091957716	(46.038255091957716, 9.628646994972508)
19380	Velocità Vento	m/s	1651	Morbegno eliporto	230	SO	28/07/2016		N	5109394	545135	9.584336490055616	46.136628659664694	(46.136628659664694, 9.584336490055616)
